dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.366008,82.668781,1.391040,2.592000,3.200000,2.000000,6.268607
0.020000,6.418490,82.668000,1.443528,2.656800,3.240000,2.000000,6.267998
0.020000,6.472271,82.667167,1.497320,2.722400,3.280000,2.000000,6.267374
0.020000,6.527382,82.666278,1.552432,2.788800,3.320000,2.000000,6.266734
0.020000,6.583814,82.665331,1.608880,2.856000,3.360000,2.000000,6.266079
0.020000,6.641612,82.664322,1.666680,2.924000,3.400000,2.000000,6.265408
0.020000,6.700768,82.663250,1.725848,2.992800,3.440000,2.000000,6.264721
0.020000,6.761310,82.662111,1.786400,3.062400,3.480000,2.000000,6.264018
0.020000,6.823251,82.660901,1.848352,3.132800,3.520000,2.000000,6.263299
0.020000,6.886604,82.659618,1.911720,3.204000,3.560000,2.000000,6.262563
0.020000,6.951392,82.658257,1.976520,3.276000,3.600000,2.000000,6.261811
0.020000,7.017621,82.656816,2.042768,3.348800,3.640000,2.000000,6.261043
0.020000,7.085319,82.655290,2.110480,3.422400,3.680000,2.000000,6.260257
0.020000,7.154489,82.653676,2.179672,3.496800,3.720000,2.000000,6.259454
0.020000,7.225159,82.651970,2.250360,3.572000,3.760000,2.000000,6.258634
0.020000,7.297336,82.650167,2.322560,3.648000,3.800000,2.000000,6.257796
0.020000,7.371038,82.648264,2.396288,3.724800,3.840000,2.000000,6.256940
0.020000,7.446286,82.646256,2.471560,3.802400,3.880000,2.000000,6.256067
0.020000,7.523082,82.644138,2.548392,3.880800,3.920000,2.000000,6.255176
0.020000,7.601465,82.641907,2.626800,3.960000,3.960000,2.000000,6.254266
0.020000,7.681426,82.639556,2.706800,4.040000,4.000000,2.000000,6.253338
0.020000,7.762991,82.637083,2.788400,4.120000,4.000000,0.000000,6.252392
0.020000,7.846152,82.634481,2.871600,4.200000,4.000000,0.000000,6.251427
0.020000,7.930900,82.631747,2.956400,4.280000,4.000000,0.000000,6.250444
0.020000,8.017260,82.628875,3.042800,4.360000,4.000000,0.000000,6.249442
0.020000,8.105207,82.625861,3.130800,4.440000,4.000000,0.000000,6.248422
0.020000,8.194745,82.622701,3.220400,4.520000,4.000000,0.000000,6.247383
0.020000,8.285892,82.619388,3.311600,4.600000,4.000000,0.000000,6.246326
0.020000,8.378627,82.615918,3.404400,4.680000,4.000000,0.000000,6.245251
0.020000,8.472951,82.612287,3.498800,4.760000,4.000000,-0.000000,6.244157
0.020000,8.568880,82.608488,3.594800,4.840000,4.000000,0.000000,6.243045
0.020000,8.666402,82.604516,3.692400,4.920000,4.000000,0.000000,6.241915
0.020000,8.765513,82.600366,3.791600,5.000000,4.000000,0.000000,6.240766
0.020000,8.866213,82.596033,3.892400,5.080000,4.000000,0.000000,6.239599
0.020000,8.968519,82.591510,3.994800,5.160000,4.000000,0.000000,6.238414
0.020000,9.072414,82.586793,4.098800,5.240000,4.000000,0.000000,6.237210
0.020000,9.177899,82.581875,4.204400,5.320000,4.000000,0.000000,6.235988
0.020000,9.284973,82.576751,4.311600,5.400000,4.000000,0.000000,6.234748
0.020000,9.393639,82.571415,4.420400,5.480000,4.000000,0.000000,6.233490
0.020000,9.503903,82.565861,4.530800,5.560000,4.000000,0.000000,6.232213
0.020000,9.615756,82.560082,4.642800,5.640000,4.000000,-0.000000,6.230919
0.020000,9.729198,82.554072,4.756400,5.720000,4.000000,0.000000,6.229606
0.020000,9.844228,82.547826,4.871600,5.800000,4.000000,0.000000,6.228275
0.020000,9.960846,82.541338,4.988400,5.880000,4.000000,0.000000,6.226926
0.020000,10.079052,82.534599,5.106800,5.960000,4.000000,0.000000,6.225559
0.020000,10.198845,82.527605,5.226800,6.040000,4.000000,0.000000,6.224174
0.020000,10.320220,82.520349,5.348392,6.119200,3.960000,-2.000000,6.222772
0.020000,10.443160,82.512825,5.471560,6.197600,3.920000,-2.000000,6.221351
0.020000,10.567645,82.505028,5.596288,6.275200,3.880000,-2.000000,6.219913
0.020000,10.693659,82.496952,5.722560,6.352000,3.840000,-2.000000,6.218458
0.020000,10.821186,82.488592,5.850360,6.428000,3.800000,-2.000000,6.216986
0.020000,10.950209,82.479942,5.979672,6.503200,3.760000,-2.000000,6.215497
0.020000,11.080711,82.470996,6.110480,6.577600,3.720000,-2.000000,6.213992
0.020000,11.212675,82.461749,6.242768,6.651200,3.680000,-2.000000,6.212470
0.020000,11.346085,82.452196,6.376520,6.724000,3.640000,-2.000000,6.210932
0.020000,11.480924,82.442331,6.511720,6.796000,3.600000,-2.000000,6.209378
0.020000,11.617175,82.432149,6.648352,6.867200,3.560000,-2.000000,6.207809
0.020000,11.754822,82.421644,6.786400,6.937600,3.520000,-2.000000,6.206224
0.020000,11.893847,82.410812,6.925848,7.007200,3.480000,-2.000000,6.204624
0.020000,12.034234,82.399646,7.066680,7.076000,3.440000,-2.000000,6.203009
0.020000,12.175969,82.388142,7.208880,7.144000,3.400000,-2.000000,6.201380
0.020000,12.319034,82.376294,7.352432,7.211200,3.360000,-2.000000,6.199736
0.020000,12.463409,82.364097,7.497320,7.277600,3.320000,-2.000000,6.198077
0.020000,12.609078,82.351547,7.643528,7.343200,3.280000,-2.000000,6.196405
0.020000,12.756025,82.338638,7.791040,7.408000,3.240000,-2.000000,6.194719
0.020000,12.904231,82.325365,7.939840,7.472000,3.200000,-2.000000,6.193020
0.020000,13.053680,82.311724,8.089912,7.535200,3.160000,-2.000000,6.191307
0.020000,13.204355,82.297710,8.241240,7.597600,3.120000,-2.000000,6.189581
0.020000,13.356243,82.283318,8.393808,7.659200,3.080000,-2.000000,6.187842
0.020000,13.509326,82.268543,8.547600,7.720000,3.040000,-2.000000,6.186091
0.020000,13.663584,82.253381,8.702600,7.780000,3.000000,-2.000000,6.184327
0.020000,13.818999,82.237827,8.858792,7.839200,2.960000,-2.000000,6.182552
0.020000,13.975554,82.221878,9.016160,7.897600,2.920000,-2.000000,6.180765
0.020000,14.133235,82.205528,9.174688,7.955200,2.880000,-2.000000,6.178966
0.020000,14.292029,82.188773,9.334360,8.012000,2.840000,-2.000000,6.177155
0.020000,14.451912,82.171609,9.495160,8.068000,2.800000,-2.000000,6.175334
0.020000,14.612865,82.154033,9.657072,8.123200,2.760000,-2.000000,6.173502
0.020000,14.774872,82.136041,9.820080,8.177600,2.720000,-2.000000,6.171659
0.020000,14.937929,82.117627,9.984168,8.231200,2.680000,-2.000000,6.169806
0.020000,15.102004,82.098790,10.149320,8.284000,2.640000,-2.000000,6.167943
0.020000,15.267081,82.079525,10.315520,8.336000,2.600000,-2.000000,6.166070
0.020000,15.433147,82.059828,10.482752,8.387200,2.560000,-2.000000,6.164188
0.020000,15.600190,82.039696,10.651000,8.437600,2.520000,-2.000000,6.162296
0.020000,15.768183,82.019125,10.820248,8.487200,2.480000,-2.000000,6.160396
0.020000,15.937108,81.998114,10.990480,8.536000,2.440000,-2.000000,6.158486
0.020000,16.106963,81.976658,11.161680,8.584000,2.400000,-2.000000,6.156568
0.020000,16.277716,81.954754,11.333832,8.631200,2.360000,-2.000000,6.154642
0.020000,16.449350,81.932400,11.506920,8.677600,2.320000,-2.000000,6.152708
0.020000,16.621861,81.909593,11.680928,8.723200,2.280000,-2.000000,6.150765
0.020000,16.795219,81.886329,11.855840,8.768000,2.240000,-2.000000,6.148816
0.020000,16.969406,81.862608,12.031640,8.812000,2.200000,-2.000000,6.146859
0.020000,17.144420,81.838425,12.208312,8.855200,2.160000,-2.000000,6.144895
0.020000,17.320228,81.813780,12.385840,8.897600,2.120000,-2.000000,6.142925
0.020000,17.496818,81.788670,12.564208,8.939200,2.080000,-2.000000,6.140948
0.020000,17.674178,81.763092,12.743400,8.980000,2.040000,-2.000000,6.138965
0.020000,17.852280,81.737045,12.923400,9.020000,2.000000,-2.000000,6.136976
0.020000,18.031119,81.710527,13.104192,9.059200,1.960000,-2.000000,6.134981
0.020000,18.210670,81.683537,13.285760,9.097600,1.920000,-2.000000,6.132981
0.020000,18.390915,81.656073,13.468088,9.135200,1.880000,-2.000000,6.130976
0.020000,18.571845,81.628133,13.651160,9.172000,1.840000,-2.000000,6.128966
0.020000,18.753431,81.599717,13.834960,9.208000,1.800000,-2.000000,6.126951
0.020000,18.935670,81.570823,14.019472,9.243200,1.760000,-2.000000,6.124932
0.020000,19.118533,81.541450,14.204680,9.277600,1.720000,-2.000000,6.122909
0.020000,19.302009,81.511598,14.390568,9.311200,1.680000,-2.000000,6.120882
0.020000,19.486078,81.481266,14.577120,9.344000,1.640000,-2.000000,6.118851
0.020000,19.670724,81.450453,14.764320,9.376000,1.600000,-2.000000,6.116817
0.020000,19.855932,81.419159,14.952152,9.407200,1.560000,-2.000000,6.114780
0.020000,20.041679,81.387384,15.140600,9.437600,1.520000,-2.000000,6.112740
0.020000,20.227958,81.355127,15.329648,9.467200,1.480000,-2.000000,6.110698
0.020000,20.414738,81.322389,15.519280,9.496000,1.440000,-2.000000,6.108653
0.020000,20.602019,81.289169,15.709480,9.524000,1.400000,-2.000000,6.106607
0.020000,20.789766,81.255470,15.900232,9.551200,1.360000,-2.000000,6.104558
0.020000,20.977979,81.221288,16.091520,9.577600,1.320000,-2.000000,6.102508
0.020000,21.166626,81.186628,16.283328,9.603200,1.280000,-2.000000,6.100457
0.020000,21.355704,81.151488,16.475640,9.628000,1.240000,-2.000000,6.098404
0.020000,21.545182,81.115870,16.668440,9.652000,1.200000,-2.000000,6.096351
0.020000,21.735056,81.079775,16.861712,9.675200,1.160000,-2.000000,6.094297
0.020000,21.925298,81.043204,17.055440,9.697600,1.120000,-2.000000,6.092244
0.020000,22.115902,81.006158,17.249608,9.719200,1.080000,-2.000000,6.090190
0.020000,22.306839,80.968640,17.444200,9.740000,1.040000,-2.000000,6.088136
0.020000,22.498106,80.930648,17.639200,9.760000,1.000000,-2.000000,6.086083
0.020000,22.689673,80.892189,17.834592,9.779200,0.960000,-2.000000,6.084030
0.020000,22.881534,80.853260,18.030360,9.797600,0.920000,-2.000000,6.081978
