dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.527906,27.023280,1.546954,3.044620,3.871503,6.278746,0.030495
0.020000,1.590312,27.025223,1.609390,3.121796,3.858804,-0.634966,0.031744
0.020000,1.654286,27.027296,1.673398,3.200396,3.930019,3.560759,0.033024
0.020000,1.719856,27.029505,1.739005,3.280356,3.997979,3.397988,0.034337
0.020000,1.787023,27.031857,1.806213,3.360419,4.003151,0.258615,0.035681
0.020000,1.855824,27.034361,1.875059,3.442307,4.094411,4.562984,0.037058
0.020000,1.926272,27.037022,1.945558,3.524924,4.130852,1.822080,0.038469
0.020000,1.998378,27.039850,2.017719,3.608048,4.156230,1.268886,0.039913
0.020000,2.072169,27.042851,2.091571,3.692624,4.228771,3.627044,0.041391
0.020000,2.147671,27.046035,2.167140,3.778434,4.290486,3.085776,0.042904
0.020000,2.224889,27.049410,2.244431,3.864584,4.307526,0.851958,0.044451
0.020000,2.303843,27.052984,2.323467,3.951761,4.358861,2.566775,0.046033
0.020000,2.384560,27.056768,2.404272,4.040264,4.425129,3.313409,0.047650
0.020000,2.467061,27.060771,2.486870,4.129915,4.482546,2.870826,0.049304
0.020000,2.551356,27.065001,2.571271,4.220065,4.507488,1.247119,0.050994
0.020000,2.637465,27.069471,2.657496,4.311221,4.557843,2.517760,0.052720
0.020000,2.725406,27.074189,2.745564,4.403380,4.607927,2.504186,0.054483
0.020000,2.815199,27.079167,2.835494,4.496535,4.657732,2.490254,0.056284
0.020000,2.906862,27.084416,2.927308,4.590697,4.708133,2.520030,0.058122
0.020000,3.000422,27.089949,3.021031,4.686124,4.771357,3.161225,0.059999
0.020000,3.095887,27.095775,3.116674,4.782159,4.801739,1.519086,0.061914
0.020000,3.193278,27.101908,3.214257,4.879167,4.850405,2.433274,0.063867
0.020000,3.292601,27.108360,3.313790,4.976655,4.874367,1.198128,0.065860
0.020000,3.393857,27.115141,3.415273,5.074127,4.873621,-0.037286,0.067891
0.020000,3.497043,27.122265,3.518704,5.171578,4.872558,-0.053153,0.069961
0.020000,3.602157,27.129742,3.624084,5.269002,4.871180,-0.068920,0.072070
0.020000,3.709198,27.137585,3.731412,5.366392,4.869488,-0.084582,0.074218
0.020000,3.818163,27.145807,3.840687,5.463741,4.867486,-0.100136,0.076404
0.020000,3.929050,27.154420,3.951908,5.561045,4.865174,-0.115577,0.078629
0.020000,4.041863,27.163437,4.065080,5.658624,4.878940,0.688282,0.080892
0.020000,4.156594,27.172871,4.180198,5.755902,4.863921,-0.750923,0.083194
0.020000,4.273239,27.182735,4.297260,5.853087,4.859249,-0.233634,0.085534
0.020000,4.391796,27.193043,4.416264,5.950200,4.855646,-0.180116,0.087912
0.020000,4.512261,27.203807,4.537209,6.047235,4.851748,-0.194922,0.090329
0.020000,4.634630,27.215042,4.660093,6.144186,4.847556,-0.209589,0.092783
0.020000,4.758910,27.226763,4.784924,6.241570,4.869225,1.083432,0.095275
0.020000,4.885091,27.238982,4.911695,6.338566,4.849780,-0.972217,0.097805
0.020000,5.013165,27.251715,5.040401,6.435278,4.835585,-0.709778,0.100372
0.020000,5.143128,27.264974,5.171039,6.531881,4.830170,-0.270727,0.102977
0.020000,5.274992,27.278778,5.303623,6.629209,4.866400,1.811470,0.105619
0.020000,5.408737,27.293138,5.438137,6.725691,4.824098,-2.115054,0.108298
0.020000,5.544357,27.308069,5.574576,6.821977,4.814268,-0.491539,0.111014
0.020000,5.681865,27.323589,5.712958,6.919077,4.855014,2.037328,0.113767
0.020000,5.821240,27.339711,5.853262,7.015231,4.807701,-2.365654,0.116557
0.020000,5.962482,27.356451,5.995493,7.111514,4.814152,0.322523,0.119383
0.020000,6.105593,27.373826,6.139654,7.208070,4.827810,0.682905,0.122245
0.020000,6.250552,27.391848,6.285729,7.303759,4.784427,-2.169123,0.125143
0.020000,6.397366,27.410536,6.433728,7.399945,4.809332,1.245256,0.128076
0.020000,6.545986,27.429900,6.583605,7.493826,4.694028,-5.765207,0.131044
0.020000,6.696412,27.449956,6.735361,7.587835,4.700472,0.322185,0.134047
0.020000,6.848594,27.470714,6.888953,7.679565,4.586492,-5.699010,0.137083
0.020000,7.002530,27.492190,7.044379,7.771332,4.588330,0.091921,0.140152
0.020000,7.158175,27.514394,7.201600,7.861035,4.485189,-5.157083,0.143253
0.020000,7.315516,27.537341,7.360605,7.950262,4.461334,-1.192710,0.146386
0.020000,7.474521,27.561042,7.521368,8.038131,4.393431,-3.395148,0.149550
0.020000,7.635161,27.585509,7.683860,8.124629,4.324929,-3.425118,0.152744
0.020000,7.797425,27.610756,7.848076,8.210793,4.308174,-0.837765,0.155968
0.020000,7.961270,27.636793,8.013977,8.295064,4.213572,-4.730086,0.159220
0.020000,8.126673,27.663632,8.181543,8.378302,4.161904,-2.583421,0.162500
0.020000,8.293619,27.691285,8.350764,8.461022,4.136008,-1.294755,0.165808
0.020000,8.462068,27.719763,8.521604,8.541991,4.048406,-4.380114,0.169142
0.020000,8.631996,27.749076,8.694041,8.621864,3.993647,-2.737980,0.172502
0.020000,8.803379,27.779236,8.868057,8.700818,3.947743,-2.295191,0.175887
0.020000,8.976192,27.810253,9.043632,8.778726,3.895393,-2.617505,0.179296
