dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.411414,77.862948,6.158421,6.850561,4.055146,-2.222511,0.047508
0.020000,6.549870,77.869602,6.297036,6.930774,4.010667,-2.223943,0.048542
0.020000,6.689903,77.876478,6.437238,7.010097,3.966162,-2.225257,0.049585
0.020000,6.831496,77.883580,6.579009,7.088530,3.921633,-2.226457,0.050639
0.020000,6.974630,77.890911,6.722330,7.166071,3.877082,-2.227543,0.051702
0.020000,7.119286,77.898474,6.867184,7.242722,3.832512,-2.228519,0.052775
0.020000,7.265448,77.906274,7.013554,7.318480,3.787924,-2.229387,0.053857
0.020000,7.413096,77.914315,7.161421,7.393347,3.743321,-2.230148,0.054948
0.020000,7.562213,77.922599,7.310767,7.467321,3.698705,-2.230806,0.056048
0.020000,7.712779,77.931130,7.461575,7.540402,3.654078,-2.231362,0.057156
0.020000,7.864778,77.939913,7.613827,7.612591,3.609441,-2.231818,0.058273
0.020000,8.018190,77.948949,7.767506,7.683921,3.566491,-2.147541,0.059398
0.020000,8.172999,77.958244,7.922594,7.754401,3.524003,-2.124382,0.060532
0.020000,8.329186,77.967799,8.079072,7.823918,3.475827,-2.408820,0.061673
0.020000,8.486731,77.977618,8.236923,7.892541,3.431154,-2.233612,0.062821
0.020000,8.645616,77.987705,8.396128,7.960270,3.386483,-2.233588,0.063978
0.020000,8.805824,77.998062,8.556670,8.027107,3.341813,-2.233478,0.065141
0.020000,8.967336,78.008693,8.718531,8.093049,3.297147,-2.233284,0.066311
0.020000,9.130135,78.019601,8.881696,8.158225,3.258775,-1.918631,0.067489
0.020000,9.294202,78.030788,9.046144,8.222413,3.209383,-2.469598,0.068673
0.020000,9.459519,78.042258,9.211858,8.285680,3.163393,-2.299482,0.069863
0.020000,9.626065,78.054012,9.378819,8.348055,3.118743,-2.232506,0.071060
0.020000,9.793825,78.066055,9.547010,8.409547,3.074574,-2.208463,0.072262
0.020000,9.962781,78.078388,9.716416,8.470305,3.037896,-1.833873,0.073471
0.020000,10.132913,78.091014,9.887016,8.530005,2.985007,-2.644457,0.074685
0.020000,10.304203,78.103936,10.058792,8.588813,2.940399,-2.230428,0.075905
0.020000,10.476632,78.117155,10.231727,8.646740,2.896354,-2.202245,0.077130
0.020000,10.650185,78.130676,10.405806,8.703947,2.860345,-1.800411,0.078360
0.020000,10.824840,78.144498,10.581008,8.760082,2.806761,-2.679221,0.079594
0.020000,11.000580,78.158625,10.757314,8.815326,2.762217,-2.227191,0.080834
