dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,299.145740,2.667592,307.133079,17.199815,3.813295,-12.021691,0.316740
0.020000,299.473096,2.777826,307.478498,17.270914,3.554934,-12.918049,0.332898
0.020000,299.799857,2.893797,307.825228,17.336501,3.279357,-13.778879,0.349202
0.020000,300.125795,3.015520,308.173153,17.396250,2.987470,-14.594323,0.365639
0.020000,300.450678,3.142994,308.522150,17.449858,2.680379,-15.354578,0.382195
0.020000,300.774272,3.276206,308.872091,17.497045,2.359377,-16.050084,0.398855
0.020000,301.096340,3.415126,309.222842,17.537564,2.025943,-16.671726,0.415606
0.020000,301.416644,3.559710,309.574266,17.571199,1.681722,-17.211036,0.432431
0.020000,301.734945,3.709899,309.926221,17.597769,1.328514,-17.660390,0.449316
0.020000,302.051009,3.865619,310.278564,17.617134,0.968250,-18.013187,0.466243
0.020000,302.364605,4.026781,310.631148,17.629193,0.602970,-18.264017,0.483197
0.020000,302.675504,4.193282,310.983825,17.633841,0.232395,-18.528765,0.500162
0.020000,302.983486,4.365006,311.336446,17.631039,-0.140107,-18.625092,0.517120
0.020000,303.288339,4.541823,311.688866,17.621034,-0.500283,-18.008818,0.534057
0.020000,303.589863,4.723595,312.040942,17.603775,-0.862944,-18.133017,0.550955
0.020000,303.887863,4.910168,312.392529,17.579381,-1.219681,-17.836874,0.567798
0.020000,304.182159,5.101383,312.743490,17.548013,-1.568423,-17.437085,0.584572
0.020000,304.472582,5.297068,313.093687,17.509869,-1.907194,-16.938534,0.601261
0.020000,304.758974,5.497045,313.442988,17.465050,-2.240943,-16.687475,0.617850
0.020000,305.041188,5.701129,313.791262,17.413700,-2.567473,-16.326492,0.634326
0.020000,305.319100,5.909131,314.138393,17.356567,-2.856687,-14.460682,0.650675
0.020000,305.592596,6.120861,314.484269,17.293763,-3.140189,-14.175133,0.666884
0.020000,305.861576,6.336125,314.828781,17.225641,-3.406096,-13.295317,0.682942
0.020000,306.125957,6.554728,315.171833,17.152573,-3.653414,-12.365931,0.698838
0.020000,306.385668,6.776474,315.513332,17.074946,-3.881355,-11.397017,0.714560
0.020000,306.640654,7.001172,315.853195,16.993159,-4.089326,-10.398591,0.730101
0.020000,306.890874,7.228631,316.191347,16.907620,-4.276936,-9.380475,0.745451
0.020000,307.136285,7.458650,316.527704,16.817824,-4.489795,-10.642973,0.760601
0.020000,307.376856,7.691031,316.862181,16.723868,-4.697829,-10.401675,0.775545
0.020000,307.612607,7.925618,317.194762,16.629039,-4.741434,-2.180275,0.790277
0.020000,307.843549,8.162240,317.525403,16.532068,-4.848537,-5.355147,0.804793
0.020000,308.069699,8.400731,317.854070,16.433352,-4.935819,-4.364069,0.819088
0.020000,308.291025,8.640864,318.180642,16.328598,-5.237689,-15.093497,0.833154
0.020000,308.507622,8.882548,318.505180,16.226900,-5.084909,7.638969,0.846992
0.020000,308.719536,9.125638,318.827672,16.124584,-5.115803,-1.544691,0.860601
0.020000,308.926767,9.369932,319.148021,16.017467,-5.355861,-12.002894,0.873975
0.020000,309.129404,9.615334,319.466273,15.912595,-5.243604,5.612855,0.887115
